,HRU:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,
time,day,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
118,2003-01-26,107.593,107.579,118.811,107.63,107.596,1.5,90.2892,1.5,1.5,108.641,1.5,1.5,89.3686,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,
119,2003-01-27,108.993,108.979,120.211,109.03,108.996,1.5,91.2892,1.5,1.5,109.641,1.5,1.5,90.3686,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,
120,2003-01-28,112.193,112.179,123.411,112.23,112.196,1.5,95.2892,1.5,1.5,113.641,1.5,1.5,94.3686,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,
121,2003-01-29,112.593,112.579,123.811,112.63,112.596,1.5,95.2892,1.5,1.5,113.641,1.5,1.5,94.3686,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,
122,2003-01-30,112.593,112.579,123.811,112.63,112.596,1.5,95.2892,1.5,1.5,113.641,1.5,1.5,94.3686,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,
123,2003-01-31,112.593,112.579,123.811,112.63,112.596,2.3,95.2892,2.3,2.3,113.641,2.3,2.3,94.3686,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,
124,2003-02-01,112.593,112.579,123.811,112.63,112.596,0,94.7171,0,0.669492,113.376,0.669995,0,93.7811,0,0,0,0,0.666498,0.661334,0.669628,0,0,0,0,0,0,0,0.666995,0,0,0,0,
125,2003-02-02,112.593,112.579,123.811,112.63,112.596,0.1,94.7171,0.1,0.802967,113.376,0.803495,0.1,93.7811,0.1,0.1,0.1,0.1,0.799823,0.794401,0.803109,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.800345,0.1,0.1,0.1,0.1,
126,2003-02-03,124.993,124.979,136.211,125.03,124.996,7.6,91.8173,7.6,8.30297,112.032,8.3035,7.6,90.8032,7.6,7.6,7.6,7.6,8.29982,8.2944,8.30311,7.6,7.6,7.6,7.6,7.6,7.6,7.6,8.30034,7.6,7.6,7.6,7.6,
127,2003-02-04,132.993,132.979,144.211,133.03,132.996,14.7,104.567,14.7,15.403,124.782,15.4035,14.7,103.553,14.7,14.7,14.7,14.7,15.3998,15.3944,15.4031,14.7,14.7,14.7,14.7,14.7,14.7,14.7,15.4003,14.7,14.7,14.7,14.7,
