time [d], date, hour, day_angle, rain [mm/d], snow [mm/d], temp [C], temp_daily_min [C], temp_daily_max [C],temp_daily_ave [C],temp_monthly_min [C],temp_monthly_max [C], air_density [kg/m3], air_pressure [KPa], rel_humidity [-], cloud_cover [-], ET_radiation [MJ/m2/d], SW_radiation [MJ/m2/d], net_SW_radiation [MJ/m2/d], LW_incoming [MJ/m2/d], net_LW_radiation [MJ/m2/d], wind_speed [m/s], PET [mm/d], OW_PET [mm/d], daily_correction [-], potential_melt [mm/d]
712,2004-09-12,00:00:00.00,4.36905,0,0,16.4993,9,23.9985,16.4993,-33333.3,-33333.3,1.16027,97.1788,0.5,0,29.9233,22.2239,17.8008,27.5969,-6.55245,2,3.65505,3.65505,1,58.9227
713,2004-09-13,00:00:00.00,4.38621,0,0,18.7056,10.7905,26.6207,18.7056,-33333.3,-33333.3,1.1506,97.2096,0.5,0,29.669,21.7927,17.318,28.8719,-6.3301,2,3.96252,3.96252,1,66.3782
714,2004-09-14,00:00:00.00,4.40338,0,0,18.5357,12.442,24.6293,18.5357,-33333.3,-33333.3,1.15134,97.207,0.5,0,29.4136,21.6101,17.0281,28.7708,-6.34922,2,3.42963,3.42963,1,65.3053
715,2004-09-15,00:00:00.00,4.42055,0,0,19.0228,12.6243,25.4214,19.0228,-33333.3,-33333.3,1.1492,97.2137,0.5,0,29.1571,21.3559,16.7111,29.0574,-6.29777,2,3.52917,3.52917,1,66.5761
716,2004-09-16,00:00:00.00,4.43771,0,0,20.3494,15.6594,25.0393,20.3494,-33333.3,-33333.3,1.14337,97.2315,0.5,0,28.8997,21.0058,16.35,29.8487,-6.1532,2,3.09312,3.09312,1,70.715
717,2004-09-17,00:00:00.00,4.45488,1.01372,0,18.9941,13.761,24.2273,18.9941,-33333.3,-33333.3,1.14934,97.214,0.5,0,28.6413,20.9528,16.29,29.0459,-6.29729,2,3.1117,3.1117,1,65.6256
718,2004-09-18,00:00:00.00,4.47205,0,0,12.4642,9.74133,15.1871,12.4642,-33333.3,-33333.3,1.17795,97.1217,0.5,0,28.3821,21.3552,16.607,25.3824,-6.90389,2,1.83986,1.83986,1,42.7513
719,2004-09-19,00:00:00.00,4.48922,0,0,12.3407,5.7695,18.9119,12.3407,-33333.3,-33333.3,1.17847,97.1193,0.5,0,28.1221,21.1559,16.4472,25.3156,-6.91477,2,2.82168,2.82168,1,42.001
720,2004-09-20,00:00:00.00,4.50638,0,0,11.7206,4.06945,19.3718,11.7206,-33333.3,-33333.3,1.18121,97.111,0.5,0,27.8616,20.9946,16.3192,24.9899,-6.96146,2,2.95583,2.95583,1,39.647
721,2004-09-21,00:00:00.00,4.52355,0,0,13.4226,4.62592,22.2194,13.4226,-33333.3,-33333.3,1.17375,97.1356,0.5,0,27.6004,20.6511,16.0519,25.8963,-6.82578,2,3.32268,3.32268,1,45.1018
722,2004-09-22,00:00:00.00,4.54072,0,0,16.5405,7.66911,25.4118,16.5405,-33333.3,-33333.3,1.16009,97.1796,0.5,0,27.3388,20.1713,15.6789,27.6212,-6.54791,2,3.63383,3.63383,1,55.1792
723,2004-09-23,00:00:00.00,4.55788,0,0,18.1215,9.54736,26.6956,18.1215,-33333.3,-33333.3,1.15316,97.2014,0.5,0,27.0768,19.8131,15.4005,28.5297,-6.39117,2,3.7036,3.7036,1,60.0318
724,2004-09-24,00:00:00.00,4.57505,0,0,18.3633,8.78451,27.9421,18.3633,-33333.3,-33333.3,1.1521,97.2049,0.5,0,26.8145,19.5826,15.2214,28.6717,-6.36558,2,3.90165,3.90165,1,60.4058
725,2004-09-25,00:00:00.00,4.59222,0,0,18.0094,9.78699,26.2318,18.0094,-33333.3,-33333.3,1.15365,97.2,0.5,0,26.552,19.4097,15.087,28.4651,-6.40268,2,3.5435,3.5435,1,58.7828
726,2004-09-26,00:00:00.00,4.60939,0,0,15.9672,12.3666,19.5677,15.9672,-33333.3,-33333.3,1.16261,97.172,0.5,0,26.2894,19.3896,15.0715,27.3016,-6.59939,2,2.13059,2.13059,1,51.7987
727,2004-09-27,00:00:00.00,4.62655,0,0,15.8079,8.39037,23.2255,15.8079,-33333.3,-33333.3,1.16329,97.169,0.5,0,26.0267,19.1956,14.9206,27.207,-6.61747,2,3.09799,3.09799,1,50.8689
728,2004-09-28,00:00:00.00,4.64372,0,0,15.4429,6.99851,23.8874,15.4429,-33333.3,-33333.3,1.1649,97.1643,0.5,0,25.7641,19.0178,14.7825,27.005,-6.6496,2,3.2366,3.2366,1,49.3524
729,2004-09-29,00:00:00.00,4.66089,0,0,12.3101,7.65924,16.961,12.3101,-33333.3,-33333.3,1.17862,97.1192,0.5,0,25.5017,19.0535,14.8102,25.2994,-6.91675,2,2.15327,2.15327,1,39.0171
730,2004-09-30,00:00:00.00,4.67805,0,0,11.7978,4.4882,19.1075,11.7978,-33333.3,-33333.3,1.18086,97.1115,0.5,0,25.2395,18.8791,14.6747,25.0292,-6.95645,2,2.62444,2.62444,1,37.1115
